2259	TRAIN	224	1.166144	0.7240	4.9248	2.384332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	230	0.803788	0.7920	4.9053	1.945632	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	232	1.800208	0.7183	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	236	0.905672	0.7573	4.9073	2.068332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	238	1.119943	0.7843	4.8601	2.315932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	244	0.816022	0.6910	4.8497	1.949232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	248	0.883390	0.6726	4.8694	2.033932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	254	1.029843	0.7057	4.8376	2.203332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	256	1.122777	0.6852	4.8046	2.308232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	260	0.873017	0.7216	4.8172	2.011132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	264	1.140906	0.7582	4.7793	2.325032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	266	1.138578	0.7722	4.8175	2.329832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	268	1.719394	0.7820	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	270	1.129214	0.7486	4.7749	2.310032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	272	1.170043	0.6965	4.7558	2.355232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	276	0.839142	0.7732	4.7446	1.955932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	278	1.055697	0.7311	4.7249	2.211832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	280	1.541184	0.6923	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	284	0.841331	0.7480	4.7812	1.965832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	288	0.834503	0.7587	4.7683	1.955132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	294	0.747091	0.7888	4.7589	1.848332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	296	1.087102	0.7192	4.7695	2.258432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	298	1.543386	0.7510	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	300	1.138817	0.6822	4.7387	2.314332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	302	1.418830	0.7604	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	306	0.824542	0.7232	4.7392	1.937332	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	308	1.039359	0.7562	4.7430	2.195832	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	310	1.055288	0.7367	4.6836	2.203132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	312	1.445046	0.6830	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	314	1.047559	0.7131	4.7366	2.204432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	316	1.368063	0.7138	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	318	1.027136	0.6965	4.7574	2.184032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	320	0.987026	0.7488	4.7712	2.138732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	326	0.803371	0.7180	4.7691	1.917932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	328	1.378954	0.7286	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	330	1.283608	0.7442	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	334	0.940082	0.8048	4.7472	2.077532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	336	1.226799	0.7866	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	338	0.969792	0.7353	4.8270	2.129132	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	340	1.189999	0.7707	nan	nan32	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	342	0.967843	0.7015	4.8289	2.127232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	350	0.794501	0.7248	4.8648	1.926432	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	360	0.810419	0.6822	4.7448	1.921532	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	362	0.917536	0.7972	4.6491	2.030932	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	364	0.936989	0.7656	4.6281	2.050032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	366	0.970064	0.7685	4.6208	2.088232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	368	1.011648	0.7364	4.6738	2.148732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	376	0.698151	0.7117	4.6221	1.762232	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	380	0.799003	0.7138	4.6493	1.888732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	384	0.771714	0.7527	4.6382	1.853732	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	386	1.006222	0.7767	4.5277	2.113032	128	128	0.000100	0.000100	0.001	1.2	0.2
2259	TRAIN	388	1.095218	0.7352	4.5608	2.226432	128	128	0.000100	0.000100	0.001	1.2	0.2
